Module;Offered;Group;Language;Activity;Day;Start;End;Venue;Campus;Study Prog
SLK210;S1;G02;E;L2;Thursday;09:30;10:30;Thuto 3-2;HATFIELD;
SLK210;S1;T01;E;T1;Wednesday;09:30;10:30;HB 4-12;HATFIELD;
SLK210;S1;T01;E;T2;Friday;11:30;12:30;HB 4-9;HATFIELD;
SLK210;S1;T02;E;T1;Monday;09:30;10:30;HB 3-15;HATFIELD;
SLK210;S1;T02;E;T2;Friday;09:30;10:30;HB 3-15;HATFIELD;
SLK210;S1;T03;E;T1;Tuesday;11:30;12:30;HB 3-15;HATFIELD;
SLK210;S1;T03;E;T2;Thursday;12:30;13:30;HB 3-23;HATFIELD;
SLK210;S1;T04;E;T1;Monday;10:30;11:30;HB 3-23;HATFIELD;
SLK210;S1;T04;E;T2;Thursday;13:30;14:30;HB 3-23;HATFIELD;
SLK220;S2;G01;E;L1;Monday;13:30;14:30;Thuto 1-2;HATFIELD;
SLK220;S2;G01;E;L2;Thursday;12:30;13:30;Thuto 1-2;HATFIELD;
SLK220;S2;G02;E;L1;Monday;09:30;10:30;Thuto 1-2;HATFIELD;
SLK220;S2;G02;E;L2;Thursday;09:30;10:30;Roos hall;HATFIELD;
SLK220;S2;T01;E;T1;Tuesday;08:30;09:30;HB 4-12;HATFIELD;
SLK220;S2;T01;E;T2;Thursday;10:30;11:30;HB 4-12;HATFIELD;
SLK220;S2;T02;E;T1;Tuesday;09:30;10:30;HB 4-14;HATFIELD;
SLK220;S2;T02;E;T2;Wednesday;12:30;13:30;HB 3-23;HATFIELD;
SLK220;S2;T03;E;T1;Wednesday;13:30;14:30;HB 4-9;HATFIELD;
SLK220;S2;T03;E;T2;Thursday;08:30;09:30;HB 4-9;HATFIELD;
SLK220;S2;T04;E;T1;Tuesday;12:30;13:30;HB 3-15;HATFIELD;
SLK220;S2;T04;E;T2;Thursday;13:30;14:30;HB 3-15;HATFIELD;
SLK310;S1;G01;E;L1;Tuesday;10:30;11:30;Thuto 1-1;HATFIELD;
SLK310;S1;G01;E;L2;Thursday;13:30;14:30;Thuto 1-1;HATFIELD;
SLK320;S2;G01;E;L1;Monday;16:30;17:30;Thuto 3-2;HATFIELD;
SLK320;S2;G01;E;L2;Wednesday;11:30;12:30;Thuto 1-2;HATFIELD;
SMI410;S1;G01;E;L1;Monday;09:30;11:30;HB 4-2;HATFIELD;
SOC110;S1;G01;E;L1;Tuesday;12:30;14:30;Thuto 1-1;HATFIELD;
SOC110;S1;G01;E;L2;Wednesday;07:30;08:30;Thuto 3-1;HATFIELD;
SOC110;S1;G02;E;L1;Tuesday;12:30;14:30;HB 4-2;HATFIELD;
SOC110;S1;G02;E;L2;Wednesday;07:30;08:30;HB 4-2;HATFIELD;
SOC120;S2;G01;E;L1;Monday;11:30;13:30;Thuto 3-2;HATFIELD;
SOC120;S2;G01;E;L2;Wednesday;07:30;08:30;Thuto 3-2;HATFIELD;
SOC120;S2;G02;E;L1;Monday;11:30;13:30;EMS 4-150;HATFIELD;
SOC120;S2;G02;E;L2;Wednesday;07:30;08:30;EMS 4-150;HATFIELD;
SOC210;S1;G01;E;L1;Tuesday;10:30;11:30;HB 4-2;HATFIELD;
SOC210;S1;G01;E;L2;Thursday;13:30;15:30;HB 4-2;HATFIELD;
SOC211;S1;G01;E;L1;Tuesday;10:30;11:30;HB 4-14;HATFIELD;
SOC211;S1;G01;E;L2;Thursday;13:30;15:30;HB 4-12;HATFIELD;
SOC220;S2;G01;E;L1;Monday;10:30;11:30;Centenary 5;HATFIELD;
SOC220;S2;G01;E;L2;Wednesday;08:30;10:30;HB 4-2;HATFIELD;
SOC221;S2;G01;E;L1;Monday;10:30;11:30;HB 4-13;HATFIELD;
SOC221;S2;G01;E;L2;Wednesday;08:30;10:30;HB 3-15;HATFIELD;
SOC310;S1;G01;E;L1;Tuesday;14:30;16:30;HB 4-1;HATFIELD;
SOC310;S1;G01;E;L2;Friday;08:30;09:30;HB 4-1;HATFIELD;
SOC321;S2;G01;E;L1;Monday;08:30;10:30;HB 4-3;HATFIELD;
SOC321;S2;G01;E;L2;Tuesday;10:30;11:30;HB 4-1;HATFIELD;
SOC751;Q2;G01;E;L1;Friday;13:30;17:30;INF Maroon Lab;HATFIELD;
SOR420;S2;G01;E;L1;Monday;12:30;14:30;Law building 1-31;HATFIELD;
SPN101;S1;G01;E;L1;Monday;08:30;09:30;HB 1-4;HATFIELD;
SPN101;S1;G01;E;L2;Tuesday;08:30;09:30;HB 1-4;HATFIELD;
SPN101;S1;G01;E;L3;Wednesday;08:30;09:30;HB 1-4;HATFIELD;
SPN101;S1;G01;E;L4;Thursday;08:30;09:30;HB 1-4;HATFIELD;
SPN101;S1;G01;E;L5;Friday;08:30;09:30;HB 1-4;HATFIELD;
SPN101;S1;G02;E;L1;Monday;09:30;10:30;HB 1-4;HATFIELD;
SPN101;S1;G02;E;L2;Tuesday;09:30;10:30;HB 1-4;HATFIELD;
SPN101;S1;G02;E;L3;Wednesday;09:30;10:30;HB 1-4;HATFIELD;
SPN101;S1;G02;E;L4;Thursday;09:30;10:30;HB 1-4;HATFIELD;
SPN101;S1;G02;E;L5;Friday;09:30;10:30;HB 1-4;HATFIELD;
SPN101;S1;G03;E;L1;Monday;10:30;11:30;HB 1-4;HATFIELD;
SPN101;S1;G03;E;L2;Tuesday;10:30;11:30;HB 1-4;HATFIELD;
SPN101;S1;G03;E;L3;Wednesday;10:30;11:30;HB 1-4;HATFIELD;
SPN101;S1;G03;E;L4;Thursday;10:30;11:30;HB 1-4;HATFIELD;
SPN101;S1;G03;E;L5;Friday;10:30;11:30;HB 1-4;HATFIELD;
SPN102;S2;G01;E;L1;Monday;08:30;09:30;HB 1-4;HATFIELD;
SPN102;S2;G01;E;L2;Tuesday;08:30;09:30;HB 1-4;HATFIELD;
SPN102;S2;G01;E;L3;Wednesday;08:30;09:30;HB 1-4;HATFIELD;
SPN102;S2;G01;E;L4;Thursday;08:30;09:30;HB 1-4;HATFIELD;
SPN102;S2;G01;E;L5;Friday;08:30;09:30;HB 1-4;HATFIELD;
SPN102;S2;G02;E;L1;Monday;09:30;10:30;HB 1-4;HATFIELD;
SPN102;S2;G02;E;L2;Tuesday;09:30;10:30;HB 1-4;HATFIELD;
SPN102;S2;G02;E;L3;Wednesday;09:30;10:30;HB 1-4;HATFIELD;
SPN102;S2;G02;E;L4;Thursday;09:30;10:30;HB 1-4;HATFIELD;
SPN102;S2;G02;E;L5;Friday;09:30;10:30;HB 1-4;HATFIELD;
SPN102;S2;G03;E;L1;Monday;10:30;11:30;HB 1-4;HATFIELD;
SPN102;S2;G03;E;L2;Tuesday;10:30;11:30;HB 1-4;HATFIELD;
SPN102;S2;G03;E;L3;Wednesday;10:30;11:30;HB 1-4;HATFIELD;
SPN102;S2;G03;E;L4;Thursday;10:30;11:30;HB 1-4;HATFIELD;
SPN102;S2;G03;E;L5;Friday;10:30;11:30;HB 1-4;HATFIELD;
SPN211;S1;G01;E;D1;Tuesday;09:30;10:30;HB 3-14;HATFIELD;
SPN211;S1;G01;E;D2;Wednesday;13:30;14:30;HB 3-24;HATFIELD;
SPN211;S1;G01;E;D3;Thursday;11:30;12:30;HB 4-5;HATFIELD;
SPN211;S1;G01;E;D4;Friday;08:30;09:30;HB 4-5;HATFIELD;
SPN211;S1;G01;E;L1;Monday;13:30;14:30;HB 3-24;HATFIELD;
SPN221;S2;G01;E;D1;Tuesday;09:30;10:30;HB 4-5;HATFIELD;
SPN221;S2;G01;E;D2;Wednesday;10:30;11:30;HB 4-14;HATFIELD;
SPN221;S2;G01;E;D3;Thursday;09:30;10:30;HB 3-24;HATFIELD;
SPN221;S2;G01;E;D4;Friday;08:30;09:30;HB 4-5;HATFIELD;
SPN221;S2;G01;E;L1;Monday;11:30;12:30;HB 3-14;HATFIELD;
SPN311;S1;G01;E;D1;Tuesday;11:30;12:30;HB 4-21;HATFIELD;
SPN311;S1;G01;E;D2;Wednesday;09:30;10:30;HB 4-21;HATFIELD;
SPN311;S1;G01;E;D3;Thursday;12:30;13:30;HB 4-21;HATFIELD;
SPN311;S1;G01;E;D4;Friday;10:30;11:30;HB 4-21;HATFIELD;
SPN311;S1;G01;E;L1;Monday;09:30;10:30;HB 4-21;HATFIELD;
SPN321;S2;G01;E;D1;Tuesday;12:30;13:30;HB 4-21;HATFIELD;
SPN321;S2;G01;E;D2;Wednesday;08:30;09:30;HB 4-21;HATFIELD;
SPN321;S2;G01;E;D3;Thursday;08:30;09:30;HB 4-21;HATFIELD;
SPN321;S2;G01;E;D4;Friday;10:30;11:30;HB 4-21;HATFIELD;
SPN321;S2;G01;E;L1;Monday;09:30;10:30;HB 4-21;HATFIELD;
SPR411;S1;G01;E;L1;Tuesday;11:30;13:30;Thuto 3-1;HATFIELD;
SPR421;S2;G01;E;L1;Tuesday;11:30;13:30;Large Chemistry hall;HATFIELD;
SRR420;S1;G01;E;L1;Tuesday;13:30;15:30;Law building 1-54;HATFIELD;
SRY110;S1;G01;E;L1;Thursday;11:30;13:30;Theology 1-19;HATFIELD;BDV1 BTH1   
SRY120;S2;G01;E;L1;Thursday;11:30;13:30;Theology 1-19;HATFIELD;BDV1 BTH1   
SRY210;S1;G01;E;L1;Monday;12:30;14:30;Theology 1-25;HATFIELD;BDV2 BTH2   
SRY220;S2;G01;E;L1;Tuesday;08:30;10:30;Theology 1-28;HATFIELD;BDV2 BTH2   
SRY310;S1;G01;E;L1;Friday;12:30;14:30;Theology 1-28;HATFIELD;BDV3 BTH3   
SRY320;S2;G01;E;L1;Wednesday;07:30;09:30;Theology 1-19;HATFIELD;BDV3 BTH3   
SSC412;S1;G01;E;P1;Wednesday;07:30;10:30;Eng III - 5;HATFIELD;S4   
SSC412;S1;G01;E;P2;Wednesday;11:30;14:30;Eng III - 5;HATFIELD;
SSC412;S1;G01;E;T1;Thursday;07:30;09:30;Consult Department;HATFIELD;S4   
STC122;S2;G01;E;L1;Tuesday;11:30;13:30;Thuto 1-1;HATFIELD;
STC122;S2;G01;E;L2;Thursday;09:30;10:30;Thuto 1-1;HATFIELD;
STC122;S2;G01;E;T1;Monday;16:30;17:30;Thuto 1-1;HATFIELD;
STC122;S2;G02;E;L1;Tuesday;14:30;15:30;Thuto 3-1;HATFIELD;
STC122;S2;G02;E;L2;Thursday;13:30;15:30;Thuto 3-1;HATFIELD;
STC122;S2;G02;E;T1;Monday;16:30;17:30;Thuto 1-1;HATFIELD;
STC122;S2;P01;E;P1;Monday;07:30;08:30;IT Open Bronze Lab;HATFIELD;
STC122;S2;P01;E;P1;Monday;07:30;08:30;IT Open Copper Lab;HATFIELD;
STC122;S2;P01;E;P1;Monday;07:30;08:30;IT Open Gold Lab;HATFIELD;
STC122;S2;P01;E;P1;Monday;07:30;08:30;IT Open Silver Lab;HATFIELD;
STC122;S2;P02;E;P1;Monday;08:30;09:30;IT Open Bronze Lab;HATFIELD;
STC122;S2;P02;E;P1;Monday;08:30;09:30;IT Open Copper Lab;HATFIELD;
STC122;S2;P02;E;P1;Monday;08:30;09:30;IT Open Gold Lab;HATFIELD;
STC122;S2;P02;E;P1;Monday;08:30;09:30;IT Open Silver Lab;HATFIELD;
STC122;S2;P03;E;P1;Tuesday;07:30;08:30;IT Open Bronze Lab;HATFIELD;
STC122;S2;P03;E;P1;Tuesday;07:30;08:30;IT Open Copper Lab;HATFIELD;
STC122;S2;P03;E;P1;Tuesday;07:30;08:30;IT Open Gold Lab;HATFIELD;
STC122;S2;P03;E;P1;Tuesday;07:30;08:30;IT Open Silver Lab;HATFIELD;
STC122;S2;P04;E;P1;Tuesday;08:30;09:30;IT Open Bronze Lab;HATFIELD;
STC122;S2;P04;E;P1;Tuesday;08:30;09:30;IT Open Copper Lab;HATFIELD;
STC122;S2;P04;E;P1;Tuesday;08:30;09:30;IT Open Gold Lab;HATFIELD;
STC122;S2;P04;E;P1;Tuesday;08:30;09:30;IT Open Silver Lab;HATFIELD;
STC122;S2;P05;E;P1;Wednesday;07:30;08:30;IT Open Bronze Lab;HATFIELD;
STC122;S2;P05;E;P1;Wednesday;07:30;08:30;IT Open Copper Lab;HATFIELD;
STC122;S2;P05;E;P1;Wednesday;07:30;08:30;IT Open Gold Lab;HATFIELD;
STC122;S2;P05;E;P1;Wednesday;07:30;08:30;IT Open Silver Lab;HATFIELD;
STC122;S2;P06;E;P1;Wednesday;08:30;09:30;IT Open Bronze Lab;HATFIELD;
STC122;S2;P06;E;P1;Wednesday;08:30;09:30;IT Open Copper Lab;HATFIELD;
STC122;S2;P06;E;P1;Wednesday;08:30;09:30;IT Open Gold Lab;HATFIELD;
STC122;S2;P06;E;P1;Wednesday;08:30;09:30;IT Open Silver Lab;HATFIELD;
STC122;S2;P07;E;P1;Thursday;07:30;08:30;IT Open Bronze Lab;HATFIELD;
STC122;S2;P07;E;P1;Thursday;07:30;08:30;IT Open Copper Lab;HATFIELD;
STC122;S2;P07;E;P1;Thursday;07:30;08:30;IT Open Gold Lab;HATFIELD;
STC122;S2;P07;E;P1;Thursday;07:30;08:30;IT Open Silver Lab;HATFIELD;
STC122;S2;P08;E;P1;Thursday;08:30;09:30;IT Open Bronze Lab;HATFIELD;
STC122;S2;P08;E;P1;Thursday;08:30;09:30;IT Open Copper Lab;HATFIELD;
STC122;S2;P08;E;P1;Thursday;08:30;09:30;IT Open Gold Lab;HATFIELD;
STC122;S2;P08;E;P1;Thursday;08:30;09:30;IT Open Silver Lab;HATFIELD;
STC122;S2;P09;E;P1;Friday;07:30;08:30;IT Open Bronze Lab;HATFIELD;
STC122;S2;P09;E;P1;Friday;07:30;08:30;IT Open Copper Lab;HATFIELD;
STC122;S2;P09;E;P1;Friday;07:30;08:30;IT Open Gold Lab;HATFIELD;
STC122;S2;P09;E;P1;Friday;07:30;08:30;IT Open Silver Lab;HATFIELD;
STC122;S2;P10;E;P1;Friday;08:30;09:30;IT Open Bronze Lab;HATFIELD;
STC122;S2;P10;E;P1;Friday;08:30;09:30;IT Open Copper Lab;HATFIELD;
STC122;S2;P10;E;P1;Friday;08:30;09:30;IT Open Gold Lab;HATFIELD;
STC122;S2;P10;E;P1;Friday;08:30;09:30;IT Open Silver Lab;HATFIELD;
STK110;S1;G01;E;L1;Monday;14:30;15:30;Thuto 3-1;HATFIELD;
STK110;S1;G01;E;L2;Tuesday;11:30;12:30;AE du Toit Auditorium;HATFIELD;
STK110;S1;G01;E;L3;Thursday;14:30;15:30;Thuto 3-1;HATFIELD;
STK110;S1;G01;E;T1;Friday;08:30;09:30;Thuto 3-2;HATFIELD;
STK110;S1;G02;E;L1;Monday;14:30;15:30;IT 4-1;HATFIELD;
STK110;S1;G02;E;L2;Tuesday;11:30;12:30;IT 2-23;HATFIELD;
STK110;S1;G02;E;L3;Thursday;14:30;15:30;IT 4-1;HATFIELD;
STK110;S1;G02;E;T1;Friday;10:30;11:30;Large Chemistry hall;HATFIELD;
STK110;S1;G03;E;L1;Monday;11:30;12:30;Thuto 1-1;HATFIELD;
STK110;S1;G03;E;L2;Tuesday;09:30;10:30;Thuto 1-2;HATFIELD;
STK110;S1;G03;E;L3;Thursday;08:30;09:30;Thuto 1-2;HATFIELD;
STK110;S1;G03;E;T1;Friday;09:30;10:30;Thuto 3-2;HATFIELD;
STK110;S1;G04;E;L1;Monday;16:30;17:30;Thuto 3-1;HATFIELD;
STK110;S1;G04;E;L2;Wednesday;08:30;09:30;Thuto 1-2;HATFIELD;
STK110;S1;G04;E;L3;Thursday;10:30;11:30;Thuto 3-1;HATFIELD;
STK110;S1;G04;E;T1;Friday;11:30;12:30;Thuto 3-2;HATFIELD;
STK110;S1;P01;E;P1;Monday;09:30;10:30;INF Brown Lab;HATFIELD;
STK110;S1;P01;E;P1;Monday;09:30;10:30;INF Green Lab;HATFIELD;
STK110;S1;P01;E;P1;Monday;09:30;10:30;INF Grey Lab;HATFIELD;
STK110;S1;P01;E;P1;Monday;09:30;10:30;INF Purple Lab;HATFIELD;
STK110;S1;P02;E;P1;Monday;10:30;11:30;INF Brown Lab;HATFIELD;
STK110;S1;P02;E;P1;Monday;10:30;11:30;INF Grey Lab;HATFIELD;
STK110;S1;P03;E;P1;Monday;11:30;12:30;INF Brown Lab;HATFIELD;
STK110;S1;P03;E;P1;Monday;11:30;12:30;INF Grey Lab;HATFIELD;
STK110;S1;P04;E;P1;Monday;13:30;14:30;INF SIT 1 lab;HATFIELD;
STK110;S1;P05;E;P1;Wednesday;08:30;09:30;INF Green Lab;HATFIELD;
STK110;S1;P05;E;P1;Wednesday;08:30;09:30;INF Orange Lab;HATFIELD;
STK110;S1;P05;E;P1;Wednesday;08:30;09:30;INF Purple Lab;HATFIELD;
STK110;S1;P05;E;P1;Wednesday;08:30;09:30;INF Red Lab;HATFIELD;
STK110;S1;P05;E;P1;Wednesday;08:30;09:30;INF SIT 1 lab;HATFIELD;
STK110;S1;P06;E;P1;Wednesday;09:30;10:30;INF Green Lab;HATFIELD;
STK110;S1;P06;E;P1;Wednesday;09:30;10:30;INF Red Lab;HATFIELD;
STK110;S1;P07;E;P1;Wednesday;10:30;11:30;INF Red Lab;HATFIELD;
STK110;S1;P07;E;P1;Wednesday;10:30;11:30;INF SIT 1 lab;HATFIELD;
STK110;S1;P08;E;P1;Wednesday;11:30;12:30;INF Green Lab;HATFIELD;
STK110;S1;P08;E;P1;Wednesday;11:30;12:30;INF SIT 1 lab;HATFIELD;
STK110;S1;P09;E;P1;Thursday;07:30;08:30;INF Brown Lab;HATFIELD;
STK110;S1;P09;E;P1;Thursday;07:30;08:30;INF Red Lab;HATFIELD;
STK110;S1;P10;E;P1;Thursday;11:30;12:30;INF Green Lab;HATFIELD;
STK110;S1;P10;E;P1;Thursday;11:30;12:30;INF SIT 1 lab;HATFIELD;
STK110;S1;P11;E;P1;Thursday;12:30;13:30;INF Green Lab;HATFIELD;
STK110;S1;P11;E;P1;Thursday;12:30;13:30;INF SIT 1 lab;HATFIELD;
STK110;S1;P12;E;P1;Friday;07:30;08:30;INF Brown Lab;HATFIELD;
STK110;S1;P12;E;P1;Friday;07:30;08:30;INF Red Lab;HATFIELD;
STK110;S1;P12;E;P1;Friday;07:30;08:30;INF SIT 1 lab;HATFIELD;
STK110;S1;P13;E;P1;Friday;08:30;09:30;INF Brown Lab;HATFIELD;
STK110;S1;P13;E;P1;Friday;08:30;09:30;INF Purple Lab;HATFIELD;
STK110;S1;P13;E;P1;Friday;08:30;09:30;INF Red Lab;HATFIELD;
STK110;S1;P13;E;P1;Friday;08:30;09:30;INF SIT 1 lab;HATFIELD;
STK113;S1;G01;E;L1;Tuesday;11:30;12:30;Thuto 1-1;HATFIELD;
STK113;S1;G01;E;L2;Wednesday;08:30;09:30;Thuto 1-1;HATFIELD;
STK113;S1;G01;E;L3;Thursday;11:30;12:30;Thuto 1-1;HATFIELD;
STK113;S1;G01;E;T1;Monday;14:30;15:30;Thuto 1-1;HATFIELD;
STK113;S1;P01;E;P1;Wednesday;09:30;10:30;INF Grey Lab;HATFIELD;
STK113;S1;P01;E;P1;Wednesday;09:30;10:30;INF Orange Lab;HATFIELD;
STK113;S1;P01;E;P1;Wednesday;09:30;10:30;INF SIT 1 lab;HATFIELD;
STK113;S1;P02;E;P1;Thursday;13:30;14:30;INF Brown Lab;HATFIELD;
STK113;S1;P02;E;P1;Thursday;13:30;14:30;INF Green Lab;HATFIELD;
STK113;S1;P02;E;P1;Thursday;13:30;14:30;INF Grey Lab;HATFIELD;
STK113;S1;P02;E;P1;Thursday;13:30;14:30;INF Orange Lab;HATFIELD;
STK113;S1;P02;E;P1;Thursday;13:30;14:30;INF Purple Lab;HATFIELD;
STK113;S1;P03;E;P1;Wednesday;15:30;16:30;INF Orange Lab;HATFIELD;
STK113;S1;P03;E;P1;Wednesday;15:30;16:30;INF Purple Lab;HATFIELD;
STK113;S1;P03;E;P1;Wednesday;15:30;16:30;INF Red Lab;HATFIELD;
STK120;S1;G03;E;L1;Tuesday;09:30;10:30;Thuto 1-1;HATFIELD;
STK120;S1;G03;E;L2;Wednesday;12:30;13:30;Thuto 3-2;HATFIELD;
STK120;S1;G03;E;L3;Thursday;14:30;15:30;Thuto 3-2;HATFIELD;
STK120;S1;G03;E;P1;Monday;08:30;09:30;INF Red Lab;HATFIELD;
STK120;S1;G03;E;P2;Monday;09:30;10:30;INF Red Lab;HATFIELD;
STK120;S1;G03;E;P3;Wednesday;14:30;15:30;INF Orange Lab;HATFIELD;
STK120;S1;G03;E;P3;Wednesday;14:30;15:30;INF Red Lab;HATFIELD;
STK120;S1;G03;E;T1;Friday;10:30;11:30;Thuto 1-2;HATFIELD;
STK120;S2;G01;E;L1;Monday;08:30;09:30;Thuto 3-1;HATFIELD;
STK120;S2;G01;E;L2;Tuesday;10:30;11:30;Thuto 1-1;HATFIELD;
STK120;S2;G01;E;L3;Thursday;09:30;10:30;Thuto 1-2;HATFIELD;
STK120;S2;G01;E;T1;Thursday;14:30;15:30;Thuto 3-2;HATFIELD;
STK120;S2;G02;E;L1;Tuesday;09:30;10:30;Thuto 1-1;HATFIELD;
STK120;S2;G02;E;L2;Wednesday;13:30;14:30;Thuto 1-1;HATFIELD;
STK120;S2;G02;E;L3;Thursday;11:30;12:30;Thuto 1-2;HATFIELD;
STK120;S2;G02;E;T1;Thursday;13:30;14:30;Thuto 3-2;HATFIELD;
STK120;S2;P01;E;P1;Tuesday;08:30;09:30;INF Red Lab;HATFIELD;
STK120;S2;P02;E;P1;Tuesday;10:30;11:30;INF Brown Lab;HATFIELD;
STK120;S2;P03;E;P1;Tuesday;12:30;13:30;INF SIT 1 lab;HATFIELD;
STK120;S2;P04;E;P1;Tuesday;13:30;14:30;INF SIT 1 lab;HATFIELD;
STK120;S2;P05;E;P1;Wednesday;09:30;10:30;INF Red Lab;HATFIELD;
STK120;S2;P06;E;P1;Wednesday;10:30;11:30;INF Red Lab;HATFIELD;
STK120;S2;P07;E;P1;Thursday;09:30;10:30;INF SIT 1 lab;HATFIELD;
STK120;S2;P08;E;P1;Thursday;10:30;11:30;INF SIT 1 lab;HATFIELD;
STK120;S2;P09;E;P1;Tuesday;11:30;12:30;INF Brown Lab;HATFIELD;
STK120;S2;P10;E;P1;Friday;12:30;13:30;INF SIT 1 lab;HATFIELD;
STK121;S1;G01;E;L1;Tuesday;09:30;10:30;Thuto 1-1;HATFIELD;
STK121;S1;G01;E;L2;Wednesday;12:30;13:30;Thuto 3-2;HATFIELD;
STK121;S1;G01;E;L3;Thursday;14:30;15:30;Thuto 3-2;HATFIELD;
STK121;S1;G01;E;P1;Monday;08:30;09:30;INF Red Lab;HATFIELD;
STK121;S1;G01;E;T1;Friday;10:30;11:30;Thuto 1-2;HATFIELD;
STK121;S1;G02;E;P1;Monday;09:30;10:30;INF Red Lab;HATFIELD;
STK121;S1;G03;E;P1;Wednesday;14:30;15:30;INF Orange Lab;HATFIELD;
STK121;S1;G03;E;P1;Wednesday;14:30;15:30;INF Red Lab;HATFIELD;
STK121;S1;G03;E;P1;Wednesday;14:30;15:30;INF SIT 1 lab;HATFIELD;
STK123;S2;G01;E;L1;Monday;08:30;09:30;Thuto 3-2;HATFIELD;
STK123;S2;G01;E;L2;Tuesday;10:30;11:30;Thuto 1-2;HATFIELD;
STK123;S2;G01;E;L3;Thursday;09:30;10:30;Thuto 3-2;HATFIELD;
STK123;S2;G02;E;L1;Monday;10:30;11:30;Centenary 4;HATFIELD;
STK123;S2;G02;E;L2;Tuesday;09:30;10:30;Centenary 5;HATFIELD;
STK123;S2;G02;E;L3;Thursday;11:30;12:30;Centenary 5;HATFIELD;
STK123;S2;P01;E;P1;Thursday;13:30;14:30;INF Brown Lab;HATFIELD;
STK123;S2;P01;E;P1;Thursday;13:30;14:30;INF Grey Lab;HATFIELD;
STK123;S2;P01;E;P1;Thursday;13:30;14:30;INF Orange Lab;HATFIELD;
STK123;S2;P01;E;P1;Thursday;13:30;14:30;INF SIT 1 lab;HATFIELD;
STK123;S2;P02;E;P1;Friday;09:30;10:30;INF Blue Lab 1;HATFIELD;
STK123;S2;P02;E;P1;Friday;09:30;10:30;INF Blue Lab 2;HATFIELD;
STK123;S2;P02;E;P1;Friday;09:30;10:30;INF Blue Lab 3;HATFIELD;
STK123;S2;P02;E;P1;Friday;09:30;10:30;INF Brown Lab;HATFIELD;
STK123;S2;P02;E;P1;Friday;09:30;10:30;INF Grey Lab;HATFIELD;
STK123;S2;T01;E;T1;Friday;11:30;12:30;Thuto 3-1;HATFIELD;
STK123;S2;T02;E;T1;Friday;12:30;13:30;Centenary 6;HATFIELD;
STK133;S1;G101;E;L1;Tuesday;08:00;10:00;Mam A3;MAMELODI;BCOM   
STK133;S1;G101;E;L2;Thursday;14:00;15:00;Mam A3;MAMELODI;
STK133;S1;G101;E;P1;Monday;09:00;10:00;Mam IT Lab Blue;MAMELODI;BCOM   
STK133;S1;G101;E;T1;Monday;12:00;14:00;Mam A2;MAMELODI;BCOM   
STK133;S1;G102;E;P1;Thursday;15:00;16:00;Mam IT Lab Blue;MAMELODI;BCOM   
STK133;S1;G102;E;T1;Wednesday;10:00;11:00;Mam A2;MAMELODI;BCOM   
STK133;S1;G102;E;T2;Wednesday;13:00;14:00;Mam A2;MAMELODI;
STK133;S1;G103;E;P1;Tuesday;15:00;16:00;Mam IT Lab Blue;MAMELODI;BCOM   
STK133;S1;G103;E;T1;Monday;08:00;10:00;Mam C5;MAMELODI;BCOM   
STK133;S1;G104;E;P1;Thursday;15:00;16:00;Mam IT Lab Red;MAMELODI;BCOM   
STK133;S1;G104;E;T1;Tuesday;10:00;12:00;Mam A4;MAMELODI;BCOM   
STK133;S1;G105;E;P1;Thursday;15:00;16:00;Mam IT Lab Green;MAMELODI;BCOM   
STK133;S1;G105;E;T1;Monday;12:00;14:00;Mam A1;MAMELODI;BCOM   
STK133;S1;G106;E;P1;Tuesday;13:00;14:00;Mam IT Lab Yellow;MAMELODI;BCOM   
STK133;S1;G106;E;T1;Monday;14:00;16:00;Mam A5;MAMELODI;BCOM   
STK133;S1;G107;E;P1;Monday;09:00;10:00;Mam IT Lab Yellow;MAMELODI;BCOM   
STK133;S1;G107;E;T1;Monday;12:00;14:00;Mam A3;MAMELODI;BCOM   
STK133;S1;G108;E;P1;Monday;10:00;11:00;Mam IT Lab Yellow;MAMELODI;BCOM   
STK133;S1;G108;E;T1;Wednesday;09:00;11:00;Mam VIP Room;MAMELODI;BCOM   
STK133;S1;G109;E;P1;Monday;10:00;11:00;Mam IT Lab Blue;MAMELODI;BCOM   
STK133;S1;G109;E;T1;Tuesday;14:00;16:00;Mam Education 5;MAMELODI;BCOM   
STK143;S2;G101;E;L1;Monday;09:00;11:00;Mam B3;MAMELODI;BCOM   
STK143;S2;G101;E;L2;Tuesday;12:00;14:00;Mam A3;MAMELODI;
STK143;S2;G101;E;L3;Thursday;11:00;13:00;Mam A3;MAMELODI;
STK143;S2;G101;E;P1;Tuesday;10:00;11:00;Mam IT Lab Yellow;MAMELODI;BCOM   
STK143;S2;G101;E;T1;Wednesday;10:00;12:00;Mam VIP Room;MAMELODI;BCOM   
STK143;S2;G102;E;P1;Monday;13:00;14:00;Mam IT Lab Blue;MAMELODI;BCOM   
STK143;S2;G102;E;T1;Tuesday;08:00;10:00;Mam VIP Room;MAMELODI;BCOM   
STK143;S2;G103;E;P1;Tuesday;11:00;12:00;Mam IT Lab Yellow;MAMELODI;BCOM   
STK143;S2;G103;E;T1;Wednesday;13:00;15:00;Mam VIP Room;MAMELODI;BCOM   
STK143;S2;G104;E;P1;Thursday;15:00;16:00;Mam IT Lab Blue;MAMELODI;BCOM   
STK143;S2;G104;E;T1;Tuesday;10:00;12:00;Mam VIP Room;MAMELODI;BCOM   
